RECORD_ID,MSISDN,IMSI,IMEI,PRIVATE_IP,PUBLIC_IP,DEST_IP,DEST_PORT,APP_TYPE,START_TIME,END_TIME,DATA_UP,DATA_DOWN,CELL_ID,B_PARTY_MSISDN,SESSION_DURATION,LAT,LON
REC_000113,917280305443,40574374393818,441782085474700,192.168.10.244,107.133.156.142,253.71.68.247,993,IMAPS,2025-08-15 15:23:00.963175,2025-08-15 16:20:20.963175,42739,97343,CELL_0098,,3440,28.825664561625562,76.84023579153731
REC_000114,918764511339,40518259438078,185855904453373,192.168.207.166,75.213.29.199,157.60.68.167,21,FTP,2025-08-09 08:03:00.963175,2025-08-09 08:47:21.963175,30777,152055,CELL_0025,,2661,28.44734487255197,76.92835428994223
REC_000115,918893922290,40536840198513,590721541159746,192.168.201.5,218.243.2.32,78.107.51.107,25,SMTP,2025-08-19 05:07:00.963175,2025-08-19 05:21:11.963175,48362,105637,CELL_0097,,851,28.29969831848576,77.14794524909146
REC_000116,918442313267,40568661196447,966907258347860,192.168.72.152,129.125.62.169,208.3.2.168,25,SMTP,2025-08-17 11:43:00.963175,2025-08-17 11:49:25.963175,16428,72196,CELL_0049,,385,28.12538282838889,77.20533655095085
REC_000117,917404149892,40537217441450,649309863035882,192.168.202.27,66.127.122.122,92.179.196.200,21,FTP,2025-08-15 18:59:00.963175,2025-08-15 19:43:49.963175,28364,198825,CELL_0085,,2689,28.45727747177783,76.74860370042582
REC_000118,918893922290,40544009570465,353863136261243,192.168.97.123,100.82.134.83,254.181.5.187,80,HTTP,2025-07-30 05:57:00.963175,2025-07-30 06:35:05.963175,40490,77516,CELL_0098,,2285,28.999311470484937,77.47297062800104
REC_000119,918080785702,40585308514607,715567592728880,192.168.235.70,225.161.62.43,171.101.142.62,25,SMTP,2025-08-05 01:31:00.963175,2025-08-05 02:12:12.963175,25284,90794,CELL_0031,919129691272,2472,28.602727423271343,77.05278377117415
REC_000120,917452190524,40529484956298,768387348755093,192.168.102.67,218.243.2.32,183.229.76.173,443,HTTPS/Skype,2025-08-01 00:15:00.963175,2025-08-01 00:30:27.963175,15765,110962,CELL_0076,,927,28.896847074098215,77.64631389018857
REC_000121,918838803826,40532369382249,546762289329902,192.168.101.138,20.242.52.104,56.22.8.13,5223,WhatsApp,2025-08-24 07:31:00.963175,2025-08-24 07:53:56.963175,34135,15667,CELL_0094,,1376,28.296268011713035,77.5372300807263
REC_000122,918730941466,40534661433315,330753714772848,192.168.230.204,237.177.121.6,109.120.121.245,25,SMTP,2025-07-28 22:16:00.963175,2025-07-28 22:42:12.963175,44651,198987,CELL_0020,917161136344,1572,28.413246945070505,77.25383630159085
REC_000123,919607827695,40558605674164,745666948984057,192.168.160.77,244.161.106.8,20.242.52.104,80,HTTP,2025-08-08 19:13:00.963175,2025-08-08 19:36:24.963175,46626,119100,CELL_0001,,1404,28.93250658731052,77.52397018186288
REC_000124,919311996447,40528011158212,395946330040842,192.168.226.157,110.194.210.192,225.161.62.43,22,SSH,2025-07-30 12:16:00.963175,2025-07-30 12:34:10.963175,39914,79035,CELL_0065,,1090,28.806605529359786,76.82465417667639
REC_000125,917161136344,40541938196607,948900999198855,192.168.138.238,182.162.7.183,119.110.185.176,25,SMTP,2025-07-30 11:53:00.963175,2025-07-30 12:00:11.963175,15284,63002,CELL_0041,,431,28.391912432129804,77.27985785148779
REC_000126,918080785702,40518607507827,321007819401409,192.168.97.123,109.226.184.235,70.234.227.94,22,SSH,2025-08-12 10:56:00.963175,2025-08-12 11:02:23.963175,25601,28458,CELL_0073,,383,29.107090773367876,77.42052259151964
REC_000127,918989242136,40518575851713,716711717280694,192.168.216.63,142.170.211.9,75.213.29.199,993,IMAPS,2025-08-10 14:41:00.963175,2025-08-10 15:19:56.963175,2519,163771,CELL_0030,,2336,28.615341742776355,77.14445189162679
REC_000128,919635200219,40594712458719,433505574239559,192.168.181.26,43.88.80.218,217.116.196.66,1935,Facebook,2025-08-18 15:23:00.963175,2025-08-18 16:04:13.963175,48905,25717,CELL_0080,,2473,28.117762762020362,77.35337816090632
REC_000129,918080785702,40594577035395,539049369964635,192.168.173.233,220.51.110.67,206.25.244.98,80,HTTP,2025-08-01 05:57:00.963175,2025-08-01 06:15:42.963175,22052,180716,CELL_0098,,1122,28.492688350071248,77.16703474144336
REC_000130,917161136344,40535503426893,820482921397513,192.168.201.5,25.130.92.246,48.153.96.178,25,SMTP,2025-08-18 13:37:00.963175,2025-08-18 14:04:47.963175,16783,24807,CELL_0077,,1667,28.27102339651446,77.63893302681325
REC_000131,919329185981,40587162794297,816833910487416,192.168.77.123,223.158.45.146,45.194.242.114,22,SSH,2025-08-20 03:02:00.963175,2025-08-20 03:31:24.963175,36155,17529,CELL_0034,,1764,28.53480644707006,76.87512249943951
REC_000132,917128609640,40587849534102,656791379779466,192.168.48.26,153.118.32.34,12.112.51.218,1935,Facebook,2025-08-12 09:50:00.963175,2025-08-12 10:01:29.963175,12508,176193,CELL_0058,919329185981,689,28.899246073820418,77.17706097767923
REC_000133,917280305443,40559637088244,730091713061682,192.168.80.121,255.8.9.228,77.129.71.110,80,HTTP,2025-07-29 00:48:00.963175,2025-07-29 01:30:20.963175,7216,36893,CELL_0024,,2540,28.88459434108473,76.87107082223878
REC_000134,918447425359,40514853009977,137717914342793,192.168.230.204,235.142.16.111,28.188.242.21,25,SMTP,2025-08-01 07:56:00.963175,2025-08-01 07:56:54.963175,46571,119857,CELL_0012,,54,29.041493201240737,77.54026169440526
REC_000135,918030682561,40586231424279,930588554475529,192.168.247.165,233.87.111.58,237.177.121.6,5223,WhatsApp,2025-08-16 08:47:00.963175,2025-08-16 08:50:47.963175,34051,140389,CELL_0071,,227,28.821316091818215,76.74863693931202
REC_000136,919454821392,40585918367085,577602540616030,192.168.191.83,203.51.114.5,79.248.221.254,5223,WhatsApp,2025-08-26 08:34:00.963175,2025-08-26 09:29:06.963175,31924,6258,CELL_0047,919311996447,3306,28.24429145499804,76.97147824694213
REC_000137,919161399393,40526710676910,424218694783269,192.168.101.26,75.213.29.199,84.230.91.38,1935,Facebook,2025-07-31 20:33:00.963175,2025-07-31 20:42:11.963175,37023,164155,CELL_0056,918242883741,551,28.97517029706932,76.95316978621949
REC_000138,917280305443,40514135521307,221364002498563,192.168.216.63,152.220.239.141,112.180.104.222,80,HTTP,2025-08-13 11:38:00.963175,2025-08-13 12:21:56.963175,13122,146931,CELL_0046,,2636,28.525473093389756,77.42471154664808
REC_000139,917280305443,40549244650609,203814784371794,192.168.160.77,16.28.27.41,244.211.10.151,21,FTP,2025-08-05 13:56:00.963175,2025-08-05 14:22:24.963175,30414,18525,CELL_0043,918730941466,1584,28.281325481822932,77.2663750490927
REC_000140,918442313267,40521450330560,474215003443264,192.168.202.27,184.2.118.164,105.176.226.108,21,FTP,2025-07-31 22:13:00.963175,2025-07-31 23:02:10.963175,35391,132803,CELL_0017,,2950,28.599623450433672,77.65116280627801
REC_000141,919454821392,40594160703892,741451428577604,192.168.138.238,72.248.109.146,110.194.210.192,21,FTP,2025-08-18 22:06:00.963175,2025-08-18 22:52:58.963175,37962,27896,CELL_0001,,2818,28.409366139533656,77.43276246346481
REC_000142,919746498770,40576918666287,184360349072132,192.168.138.238,84.209.234.245,61.71.244.195,5223,WhatsApp,2025-08-07 11:52:00.963175,2025-08-07 12:49:11.963175,31441,106468,CELL_0024,917242910243,3431,28.169284790242607,77.69476769485266
REC_000143,919713217252,40529249572224,634483573771290,192.168.167.208,5.184.36.232,112.180.104.222,21,FTP,2025-08-05 15:53:00.963175,2025-08-05 16:12:13.963175,30343,65440,CELL_0033,917478483262,1153,28.83632521806931,77.53864229770124
REC_000144,918618784046,40522998085146,249368197509966,192.168.77.113,237.177.121.6,174.38.242.63,5223,WhatsApp,2025-08-15 10:22:00.963175,2025-08-15 11:16:56.963175,34240,75260,CELL_0091,,3296,28.806312074464916,77.17929259802749
REC_000145,917452190524,40565174180312,805566896407417,192.168.130.108,152.220.239.141,211.139.127.104,21,FTP,2025-08-06 04:46:00.963175,2025-08-06 05:09:37.963175,3234,150092,CELL_0090,919599996959,1417,29.022214900169075,77.60176197342851
REC_000146,917242910243,40594573946634,937736945360635,192.168.211.6,82.234.18.226,180.155.119.152,22,SSH,2025-08-19 16:17:00.963175,2025-08-19 16:27:36.963175,16361,77632,CELL_0045,,636,28.36511772014091,77.180090275067
REC_000147,917161136344,40597715910242,778731962712250,192.168.61.214,254.181.5.187,116.116.105.226,443,HTTPS/Skype,2025-08-15 17:45:00.963175,2025-08-15 18:28:22.963175,43666,131860,CELL_0042,,2602,28.725545824215395,76.74208591866254
REC_000148,919746498770,40542227490740,295749894294093,192.168.255.184,16.28.27.41,242.98.217.181,80,HTTP,2025-08-08 12:49:00.963175,2025-08-08 13:33:56.963175,13132,120738,CELL_0084,,2696,28.6222589547221,77.70367532625293
REC_000149,918764694871,40585905336579,511776451460352,192.168.132.128,45.194.242.114,182.229.155.160,25,SMTP,2025-08-13 06:14:00.963175,2025-08-13 06:21:08.963175,38809,145545,CELL_0058,917404149892,428,28.779724887937416,76.92866780534956
REC_000150,917884943392,40513203595957,500514156130157,192.168.198.161,39.106.198.155,60.147.203.65,25,SMTP,2025-08-10 02:42:00.963175,2025-08-10 03:12:35.963175,16761,12512,CELL_0009,919129691272,1835,28.3029975877364,77.45332630682101
REC_000151,918242883741,40575977656129,543764662618414,192.168.178.250,71.179.70.132,223.158.45.146,5223,WhatsApp,2025-08-19 17:58:00.963175,2025-08-19 18:16:46.963175,45734,24835,CELL_0077,,1126,28.26696389796405,77.0093052036212
REC_000152,919454821392,40590655395247,328804715755529,192.168.245.106,60.147.203.65,46.215.208.82,993,IMAPS,2025-08-23 10:34:00.963175,2025-08-23 10:50:45.963175,23937,196376,CELL_0034,,1005,28.190695824891193,77.55637061409863
REC_000153,919454821392,40521611821779,535420270598502,192.168.192.77,75.213.29.199,74.166.153.137,25,SMTP,2025-08-14 12:49:00.963175,2025-08-14 13:36:11.963175,36244,114589,CELL_0042,917418203245,2831,28.27648274112812,77.17010285327949
REC_000154,918730941466,40513451735349,192274727495912,192.168.61.214,190.69.90.89,25.130.92.246,80,HTTP,2025-08-16 22:09:00.963175,2025-08-16 22:27:47.963175,40801,182491,CELL_0075,,1127,28.97836018412391,77.63572272325771
REC_000155,918242883741,40540408769846,224465324498095,192.168.198.161,153.118.32.34,78.107.51.107,1935,Facebook,2025-08-15 05:24:00.963175,2025-08-15 06:02:12.963175,15856,175312,CELL_0079,917452190524,2292,28.374806291228246,76.76894690265623
REC_000156,919161399393,40574207554401,396574676769563,192.168.96.49,45.194.242.114,84.230.91.38,5223,WhatsApp,2025-07-29 04:10:00.963175,2025-07-29 05:08:00.963175,22496,132418,CELL_0051,,3480,28.846006041877818,77.41276054612003
REC_000157,917636365899,40520661975588,344507598920727,192.168.77.123,151.222.29.198,171.101.142.62,21,FTP,2025-08-20 12:30:00.963175,2025-08-20 12:55:38.963175,22465,158386,CELL_0093,,1538,28.121543186751996,76.84526697785171
REC_000158,917280305443,40538968636748,367738789907244,192.168.203.218,70.234.227.94,220.208.243.56,21,FTP,2025-08-04 03:06:00.963175,2025-08-04 03:36:14.963175,18856,190226,CELL_0031,,1814,28.581347518993436,77.61157117380127
REC_000159,918685828255,40575200736253,193932281787587,192.168.245.106,75.164.243.44,237.32.13.182,5223,WhatsApp,2025-08-08 22:57:00.963175,2025-08-08 23:23:01.963175,22845,171631,CELL_0069,918282636116,1561,28.816139040977912,77.1204006955593
REC_000160,917128609640,40568937382062,124559161108821,192.168.130.146,93.210.6.42,254.119.236.197,80,HTTP,2025-08-15 04:18:00.963175,2025-08-15 04:21:47.963175,30035,13610,CELL_0012,,227,28.523498379634407,77.38176117782419
REC_000161,917478483262,40526843044521,600263410165317,192.168.130.108,70.234.227.94,12.112.51.218,21,FTP,2025-08-07 19:50:00.963175,2025-08-07 20:06:43.963175,46817,124033,CELL_0012,917280305443,1003,28.597856606008968,77.3812552106987
REC_000162,918442313267,40556338547829,707465668768575,192.168.178.250,43.168.15.245,159.174.20.237,80,HTTP,2025-08-19 12:20:00.963175,2025-08-19 12:37:39.963175,2015,93422,CELL_0012,,1059,28.86417355051557,77.4925022548759
REC_000163,918838803826,40564591919245,840262781600466,192.168.213.161,107.133.156.142,202.88.134.120,443,HTTPS/Skype,2025-08-14 07:43:00.963175,2025-08-14 07:48:57.963175,48222,52081,CELL_0059,,357,28.60213519515952,77.44451277730312
REC_000164,918875868182,40525954923277,516264682994608,192.168.86.237,119.110.185.176,181.104.100.223,1935,Facebook,2025-08-04 06:11:00.963175,2025-08-04 07:03:41.963175,17880,22454,CELL_0021,919129691272,3161,29.10282903481203,77.6104726479111
REC_000165,917404149892,40596391552951,173647173245501,192.168.199.211,210.249.163.121,220.125.133.3,5223,WhatsApp,2025-08-25 22:06:00.963175,2025-08-25 22:22:16.963175,48563,197116,CELL_0002,,976,28.16110247449265,77.58083489098536
REC_000166,917128609640,40545507292715,210458978473961,192.168.101.112,109.213.161.124,165.253.246.199,993,IMAPS,2025-08-05 20:40:00.963175,2025-08-05 21:18:49.963175,8876,101758,CELL_0061,,2329,28.631406292445085,77.21408953616452
REC_000167,919607827695,40565901356649,126730667861255,192.168.247.165,74.166.153.137,182.162.7.183,443,HTTPS/Skype,2025-08-25 03:22:00.963175,2025-08-25 03:48:39.963175,39829,133065,CELL_0048,,1599,28.544203501401583,77.24812227806149
REC_000168,918563524436,40597294849113,946121315592507,192.168.230.204,241.51.16.5,5.184.36.232,80,HTTP,2025-08-07 17:13:00.963175,2025-08-07 17:45:30.963175,10116,33761,CELL_0033,,1950,28.43975826704746,77.2495673621265
REC_000169,917693633801,40519303945869,588701889480177,192.168.74.134,28.188.242.21,139.155.247.210,5223,WhatsApp,2025-08-06 00:23:00.963175,2025-08-06 01:22:42.963175,38672,156972,CELL_0010,,3582,28.80980016752961,77.17428450672547
REC_000170,917276152776,40585190161412,285101943141208,192.168.96.49,140.243.45.49,20.242.52.104,443,HTTPS/Skype,2025-08-03 19:51:00.963175,2025-08-03 20:24:35.963175,20268,10850,CELL_0067,,2015,29.046682279278883,77.5602366208941
REC_000171,918764694871,40516382743710,499108528653552,192.168.86.237,254.181.5.187,16.50.236.186,993,IMAPS,2025-08-19 01:16:00.963175,2025-08-19 02:07:10.963175,10696,34544,CELL_0039,,3070,28.30217457462828,77.22458546376731
REC_000172,918764511339,40567181266430,321913391031612,192.168.190.35,107.133.156.142,220.51.110.67,443,HTTPS/Skype,2025-07-29 05:17:00.963175,2025-07-29 05:45:58.963175,16734,169745,CELL_0080,,1738,28.353210907735857,77.63685252090666
REC_000173,918838803826,40523352301338,795990689677817,192.168.225.214,171.101.142.62,200.55.25.21,443,HTTPS/Skype,2025-08-24 01:28:00.963175,2025-08-24 01:31:15.963175,46194,26711,CELL_0032,,195,28.60406794045589,77.25819333864993
REC_000174,918838803826,40518732432605,175688723386245,192.168.191.83,211.139.127.104,199.138.64.96,443,HTTPS/Skype,2025-08-11 04:56:00.963175,2025-08-11 04:56:53.963175,31048,159708,CELL_0077,,53,28.640907003604404,77.55459845580246
REC_000175,918847386442,40599575077331,630721384469575,192.168.87.145,254.119.236.197,39.169.32.177,22,SSH,2025-08-12 21:10:00.963175,2025-08-12 21:39:47.963175,36794,62130,CELL_0068,919337353022,1787,28.299210060001936,76.82500698911268
REC_000176,918893922290,40561849988365,565258730517766,192.168.70.48,189.19.222.185,46.235.68.30,80,HTTP,2025-08-18 15:57:00.963175,2025-08-18 16:34:18.963175,12137,43496,CELL_0062,,2238,29.025700486649527,76.92777054712835
REC_000177,917161136344,40537188484896,750524384085455,192.168.72.152,50.3.158.219,159.174.20.237,993,IMAPS,2025-08-19 03:54:00.963175,2025-08-19 04:41:27.963175,32398,93877,CELL_0003,917636365899,2847,28.9671074227193,77.52006912227584
REC_000178,918847386442,40568870910565,197701245945798,192.168.192.77,182.162.7.183,182.229.155.160,443,HTTPS/Skype,2025-08-24 23:08:00.963175,2025-08-24 23:16:37.963175,27296,32336,CELL_0037,917404149892,517,28.454445102243785,77.15357987128824
REC_000179,917404149892,40572758448003,258308228730331,192.168.230.204,20.242.52.104,160.189.158.81,25,SMTP,2025-08-10 11:05:00.963175,2025-08-10 11:57:05.963175,46999,80529,CELL_0036,917636365899,3125,28.39986029286018,76.81753063030773
REC_000180,917693633801,40530649572644,407314567030006,192.168.112.205,71.179.70.132,31.106.157.162,443,HTTPS/Skype,2025-08-11 16:29:00.963175,2025-08-11 16:30:12.963175,31827,91291,CELL_0038,,72,29.08003009308091,77.38115797864975
REC_000181,919713217252,40540941786223,958041815215853,192.168.225.214,220.125.133.3,174.38.242.63,25,SMTP,2025-08-01 23:12:00.963175,2025-08-01 23:30:04.963175,1736,114215,CELL_0024,,1084,28.610561478214038,77.52166418059502
REC_000182,918618784046,40591405120695,467559218239679,192.168.77.224,32.78.166.226,78.107.51.107,993,IMAPS,2025-08-13 21:33:00.963175,2025-08-13 21:42:29.963175,12731,164397,CELL_0021,,569,28.86752158634061,77.4961569964913
REC_000183,918282636116,40565265942436,279943229308527,192.168.234.131,39.231.163.88,223.158.45.146,21,FTP,2025-08-11 15:28:00.963175,2025-08-11 15:28:47.963175,41137,119506,CELL_0097,,47,28.578534718373582,77.48332525845345
REC_000184,918389720476,40554928811915,234275649239062,192.168.151.61,208.3.2.168,157.68.193.120,80,HTTP,2025-08-24 21:55:00.963175,2025-08-24 22:05:03.963175,12093,149454,CELL_0050,917478483262,603,28.535715422417407,77.64946190566671
REC_000185,917279281688,40564864465223,976664972799146,192.168.196.242,122.80.224.21,84.209.234.245,25,SMTP,2025-08-18 19:30:00.963175,2025-08-18 20:26:42.963175,6896,142688,CELL_0094,,3402,28.87990246161055,77.41363518112394
REC_000186,918989242136,40548906575219,933103289588863,192.168.77.113,19.53.171.190,71.179.70.132,443,HTTPS/Skype,2025-08-05 16:19:00.963175,2025-08-05 17:01:48.963175,44860,106444,CELL_0020,,2568,28.718088614789,77.61282719106272
REC_000187,918764694871,40571969285693,726054167053583,192.168.191.83,82.6.24.42,14.122.49.171,5223,WhatsApp,2025-08-11 06:44:00.963175,2025-08-11 07:10:19.963175,8194,162326,CELL_0030,,1579,28.20821067494287,77.50878223204907
REC_000188,918373757683,40592290638400,911977275704338,192.168.216.63,107.133.156.142,84.230.91.38,993,IMAPS,2025-08-21 18:58:00.963175,2025-08-21 19:55:02.963175,24197,121811,CELL_0057,,3422,28.22749713837865,76.97513241451115
REC_000189,918373757683,40542280604384,505228473992347,192.168.90.44,190.69.90.89,68.34.1.160,5223,WhatsApp,2025-08-16 19:07:00.963175,2025-08-16 19:37:38.963175,8913,172852,CELL_0053,,1838,28.736619623538758,77.15570488153328
REC_000190,918282636116,40584344685324,674704028537258,192.168.21.215,73.251.200.247,237.32.13.182,1935,Facebook,2025-08-10 08:21:00.963175,2025-08-10 09:02:03.963175,44594,25378,CELL_0022,,2463,28.28326818118852,77.20042853129281
REC_000191,918447425359,40599828349285,189651067976360,192.168.167.208,214.138.208.117,179.193.37.85,1935,Facebook,2025-08-06 07:39:00.963175,2025-08-06 08:23:11.963175,42057,103244,CELL_0040,,2651,28.149481996495478,76.82755698100206
REC_000192,917693633801,40589667687217,263908501668788,192.168.80.121,91.152.44.63,23.49.129.129,1935,Facebook,2025-08-01 07:17:00.963175,2025-08-01 07:38:50.963175,44906,5895,CELL_0032,,1310,28.668630023880844,77.50376326520775
REC_000193,919161399393,40537748304551,844351608927371,192.168.77.113,59.208.50.137,240.11.209.137,5223,WhatsApp,2025-08-11 15:51:00.963175,2025-08-11 16:01:32.963175,23705,45113,CELL_0047,,632,28.919011014185845,77.52526645887528
